user_id,product_id,rating
A96AON1A885W9,B00004ZC8Y,5.0
A15HQ3V82ANDX,B00004ZC8Y,5.0
AD9ZL63H0VKCZ,B00004ZC9B,4.0
A22IC88K739YMA,B00004ZC9B,5.0
A3QBYQN0K3V7LW,B00004ZC9B,5.0
A2BUY0H9SOVBH3,B00004ZC9B,5.0
A1XTIS6X5WN83B,B00004ZC9B,5.0
A3RNW84D84KE81,B00004ZC9B,5.0
A23YGAIIIVTXEJ,B00004ZC9B,5.0
A3HGIF6Z41KLQ6,B00004ZC9B,5.0
A3TU618RIP1SGL,B00004ZC9B,5.0
A1TFDMY4YNTV97,B00004ZC9B,4.0
A3MDSY3TO5Y027,B00004ZC9B,5.0
ARSUHF0BM7I0Q,B00004ZC9H,5.0
A1R0D48X7AB3HT,B00004ZC9H,5.0
A2N866U5PC42K4,B00004ZC9H,5.0
ABVO9I9CCHRY9,B00004ZC9V,4.0
A3HIZRE3I7X6UV,B00004ZC9V,4.0
A2696MBCJUBZPS,B00004ZC9V,5.0
A1CWOD9IBU4DNU,B00004ZC9V,4.0
A1M2JTFHREYECK,B00004ZC9V,5.0
A1CF7LHTGISJ2Q,B00004ZC9V,5.0
A28EQ5JQDXCT3G,B00004ZC9V,4.0
A2I1CL84RBVTQ2,B00004ZC9V,5.0
A13YHP6GYXZAEX,B00004ZC9V,5.0
AZMEWIXITVZF8,B00004ZC9V,5.0
A2BUY0H9SOVBH3,B00004ZC9V,5.0
ATMLBLHEMC5KI,B00004ZC9V,3.0
ACCRTG2GO2ZAU,B00004ZC9V,4.0
A2XZEJTY5EJ64K,B00004ZC9V,5.0
A1QO2POWYK1XWP,B00004ZC9V,5.0
A296HBHGZ4A5B6,B00004ZC9V,3.0
A22PKZZK5DSONS,B00004ZC9V,5.0
A1SA2FGQE2INBK,B00004ZC9V,5.0
A27VF83PYJL13V,B00004ZC9V,5.0
A15DTD2A93FH50,B00004ZC9V,5.0
ACEAAJ5ABY1O6,B00004ZC9V,3.0
A35SNSDRNE9P8Q,B00004ZC9V,5.0
A3P969K133IDIR,B00004ZC9V,4.0
A39Q5JH09VUMR5,B00004ZC9V,4.0
A178M2AHNWQZB0,B00004ZC9V,5.0
A2YXJXA4K4FAGV,B00004ZC9V,5.0
A3I64CVN1BSX2U,B00004ZC9V,5.0
ASYYKISN7KHTI,B00004ZC9V,4.0
AA9FDKGOIAYH3,B00004ZC9V,4.0
A253IOATGMT2UP,B00004ZC9V,4.0
A1R0D48X7AB3HT,B00004ZC9V,5.0
A18QPM34SQVX8R,B00004ZC9V,5.0
A2DQCTA0F67CI7,B00004ZC9V,5.0
A1XI6NT41B6E6X,B00004ZC9V,5.0
A2VZNEM0V65R10,B00004ZC9V,5.0
A3GIFH6IJ9T3V2,B00004ZC9V,4.0
A324SW0DP2B6AR,B00004ZC9V,4.0
AXTYKVYMN0GUB,B00004ZC9V,5.0
A15HQ3V82ANDX,B00004ZC9V,3.0
A1EX7MNFZYL58,B00004ZC9V,1.0
A2C56C8Y3HQMRN,B00004ZC9Y,4.0
A29QCPFDSDNNKQ,B00004ZC9Y,5.0
A11KZ906QD08C5,B00004ZC9Y,5.0
A36K92O444KWEZ,B00004ZC9Y,2.0
A3TM20GH659WDI,B00004ZC9Y,4.0
A10M0GF5ZFODYU,B00004ZC9Y,5.0
A22HK4PRNREMY4,B00004ZC9Y,5.0
A1U4GOVZWL8ZTL,B00004ZC9Y,5.0
A1R0D48X7AB3HT,B00004ZC9Y,1.0
A22VNF8GION1EB,B00004ZC9Y,2.0
A238ORQTQ49E4T,B00004ZCA0,3.0
A35Z3TBNCQU3VY,B00004ZCA0,2.0
A3DWO5RJDA430F,B00004ZCA0,5.0
AA9FDKGOIAYH3,B00004ZCA0,4.0
AABH31PCKVX2E,B00004ZCA5,5.0
A38NHXL5257E3B,B00004ZCA5,5.0
ADHRR4OR2V36Y,B00004ZCA5,3.0
A387C579TCK3BG,B00004ZCA5,4.0
A19X4BF861LQST,B00004ZCA5,3.0
A2BGZ52M908MJY,B00004ZCA5,5.0
A1IWMPKH1ELQQP,B00004ZCA5,5.0
AV1KOP8BCYZUJ,B00004ZCA5,4.0
A7QMQBGJ2TCQG,B00004ZCA5,5.0
A1KWGCD5N8J846,B00004ZCA5,5.0
A2ZRMCRLDSUX6R,B00004ZCA5,5.0
AD9ZL63H0VKCZ,B00004ZCAQ,5.0
A3H7I249HK26NI,B00004ZCAQ,5.0
A1SX9PHJWTDMF9,B00004ZCAQ,5.0
A3P969K133IDIR,B00004ZCAQ,4.0
A3M49MLZN9JI78,B00004ZCAT,4.0
A1H4IVXNXWWBLV,B00004ZCAT,4.0
A346X6HLC1ERK0,B00004ZCAT,5.0
A1F5QFVTYIGC07,B00004ZCAT,5.0
AJC4XDW6QHSVW,B00004ZCAT,4.0
A2970BCEG2HY3I,B00004ZCAT,5.0
A1XTIS6X5WN83B,B00004ZCAT,5.0
A3CFT1FLNSZ9VG,B00004ZCAT,5.0
A3RNW84D84KE81,B00004ZCAT,5.0
A39QJHWQZCQQRT,B00004ZCAT,5.0
A36HDODRFZPTXB,B00004ZCAT,4.0
A1FLK39UE4Q0UW,B00004ZCAT,2.0
A178KFYE505JQD,B00004ZCAT,3.0
AAQ9NJ480N9W5,B00004ZCAT,5.0
ANBTTR2QT4C7,B00004ZCAT,5.0
A2FJM91U1YOGRY,B00004ZCAT,5.0
A1C9F9WF2IC8V0,B00004ZCAT,5.0
A3KFLKO5MSTRCZ,B00004ZCAT,5.0
AXTYKVYMN0GUB,B00004ZCAT,4.0
A3M49MLZN9JI78,B00004ZCB3,5.0
A2CKQA93KUJUH2,B00004ZCB3,5.0
AE47VC8XN6342,B00004ZCB3,5.0
A2XZEJTY5EJ64K,B00004ZCB3,2.0
A296HBHGZ4A5B6,B00004ZCB3,3.0
A1XZ6OBVNHHO8U,B00004ZCB3,4.0
A1XI6NT41B6E6X,B00004ZCB3,5.0
A2696MBCJUBZPS,B00004ZCB4,5.0
A13WYLGMBUT4C2,B00004ZCB4,5.0
A29AGHBSHBKZOI,B00004ZCB4,5.0
A3M49MLZN9JI78,B00004ZCB4,5.0
A3FPEKVM6VCHK7,B00004ZCB4,5.0
A1LL00VFPJS8DO,B00004ZCB4,5.0
A2UIJZ47F9MNLZ,B00004ZCB4,5.0
A3PQB89UT76F8M,B00004ZCB4,5.0
A296HBHGZ4A5B6,B00004ZCB4,3.0
A1PLCSMLPR3ZQ9,B00004ZCB4,2.0
A178M2AHNWQZB0,B00004ZCB4,5.0
A379ANWO3QIH4T,B00004ZCB4,4.0
A3GVTK181RD96Y,B00004ZCB4,5.0
A1XI6NT41B6E6X,B00004ZCB4,5.0
A3JU16JTNLVK1J,B00004ZCB4,4.0
A204K1OFE8OB9Y,B00004ZCB4,3.0
A26KXNN6H1IL0I,B00004ZCC2,4.0
A3QBYQN0K3V7LW,B00004ZCC2,5.0
A2BGZ52M908MJY,B00004ZCC2,5.0
A23YGAIIIVTXEJ,B00004ZCC2,3.0
A3HLUBDLMU8RGO,B00004ZCC2,4.0
A203OCQQ12MAVT,B00004ZCCT,5.0
A1IP62DE9JFMY1,B00004ZCCT,4.0
A2BUY0H9SOVBH3,B00004ZCCU,4.0
A203OCQQ12MAVT,B00004ZCCU,5.0
AT4U78WE6YNLG,B00004ZCDC,1.0
A1SBLO3LP0IVLQ,B00004ZCDC,4.0
A3PCA3O8PO6F7B,B00004ZCDD,5.0
A2E4ZXOAE8URX1,B00004ZCDD,3.0
A1GCYLJGIQ5V1O,B00004ZCDD,5.0
A1MJMYLRTZ76ZX,B00004ZCDD,5.0
A37ZBT4TNPHLA0,B00004ZCDD,5.0
A2EMUM49CE0JV4,B00004ZCDD,5.0
A1IG1I6MR3HAWA,B00004ZCDD,3.0
A3HGIF6Z41KLQ6,B00004ZCDD,5.0
A1SBLO3LP0IVLQ,B00004ZCDD,4.0
A153F3QOGIUSRD,B00004ZCDD,4.0
AA8RBTN3J2F5H,B00004ZCDD,5.0
A2BUNO04K0MBDV,B00004ZCDD,4.0
AK3GKIV8DEY8B,B00004ZCDD,1.0
A1NU6Y0OVL1F9E,B00004ZCDD,5.0
A2M2LMZMDFI35Y,B00004ZCDD,5.0
A25ZITB21YM7TB,B00004ZCDK,4.0
A3JRAKUG0TB81C,B00004ZCDP,4.0
A1USO1P7JLSUHE,B00004ZCDP,5.0
A23ONMGKEWDG4M,B00004ZCDV,4.0
A3582YZ05M9NU5,B00004ZCFE,4.0
A5F4K8GULBUYL,B00004ZCFN,1.0
A2970BCEG2HY3I,B00004ZCI1,5.0
A2970BCEG2HY3I,B00004ZCIQ,5.0
A3HIZRE3I7X6UV,B00004ZCJE,3.0
A2YRX8J4WM5BRX,B00004ZCJE,5.0
A27WQA46WDPPCE,B00004ZCJE,2.0
A2DDINU5UJ4S49,B00004ZCJE,5.0
AU627A4UGIW6V,B00004ZCJE,5.0
A3F73SC1LY51OO,B00004ZCJE,3.0
A16RL0RMRF974O,B00004ZCJE,5.0
A156CN4CBPIZHJ,B00004ZCJE,1.0
A3VHWGMFQC7X0O,B00004ZCJE,5.0
A2U7C3979YNQV2,B00004ZCJE,5.0
A3QANPT2TZI0MF,B00004ZCJE,5.0
A3NKP20ZXJBWAM,B00004ZCJE,5.0
AOQOZUIJZ6J8B,B00004ZCJE,4.0
A1K0B2GSV9YL7L,B00004ZCJE,4.0
AFJOSH1UTYUAK,B00004ZCJE,4.0
A23KEN4HK5CBN3,B00004ZCJE,3.0
AD9ZL63H0VKCZ,B00004ZCJE,5.0
A2E95ZZNAQ24GS,B00004ZCJE,4.0
A2O2D7JV0QU630,B00004ZCJE,5.0
A2AVA5Z44UHLB3,B00004ZCJE,5.0
A1NTQIFZM8BPGW,B00004ZCJE,3.0
A3VV3WW4Y3NSXH,B00004ZCJE,5.0
A2AQSV7K5FEXHK,B00004ZCJE,5.0
A1M2JTFHREYECK,B00004ZCJE,5.0
A1WBM6NQU7TK36,B00004ZCJE,5.0
AY5648OSOU1X7,B00004ZCJE,3.0
A37YHG80LPSWOZ,B00004ZCJE,4.0
A13VHU0AT3JOLO,B00004ZCJE,4.0
A3COVLWESJ2QIJ,B00004ZCJE,5.0
A2WVIBJYL0XI6V,B00004ZCJE,5.0
A12U739X0STRAO,B00004ZCJE,5.0
A288XJYN7JNPO3,B00004ZCJE,5.0
A3M49MLZN9JI78,B00004ZCJE,5.0
A2ZLJQ4LM9AGNO,B00004ZCJE,5.0
A1HIFXTGJ9WLRQ,B00004ZCJE,5.0
A2NWG9WAAJ5YF5,B00004ZCJE,4.0
A14NF0ZJXRYNO3,B00004ZCJE,1.0
ADHRR4OR2V36Y,B00004ZCJE,5.0
A2HMF8ZR67BNZS,B00004ZCJE,5.0
A349JI2UDHNV2L,B00004ZCJE,5.0
AV8JMKG3LOULC,B00004ZCJE,5.0
A23G3A8YQU6RJM,B00004ZCJE,5.0
A11P105WVK5240,B00004ZCJE,5.0
A3EJZJQCMRRFT2,B00004ZCJE,4.0
A2Z5H0A2L7CCCI,B00004ZCJE,4.0
A3L53MXMJ1OOWV,B00004ZCJE,5.0
AUKWRALDLPDVC,B00004ZCJE,1.0
ARGGF0J413632,B00004ZCJE,5.0
A1LXE1JF4B4KQ4,B00004ZCJE,5.0
A13YHP6GYXZAEX,B00004ZCJE,5.0
A1E9IQF7ST7O97,B00004ZCJE,5.0
A9Y5O2R4D6EH5,B00004ZCJE,3.0
A3263D7FBDJACU,B00004ZCJE,4.0
A3B9EOUXZ494CL,B00004ZCJE,5.0
A3NOCKM0B6EYEC,B00004ZCJE,3.0
A1CQRJFY5EEMDZ,B00004ZCJE,3.0
A3EV8JA23IUP7O,B00004ZCJE,4.0
A1H4IVXNXWWBLV,B00004ZCJE,3.0
A3OXHLG6DIBRW8,B00004ZCJE,5.0
A3RCRB71D777GA,B00004ZCJE,4.0
A3FPEKVM6VCHK7,B00004ZCJE,5.0
A3R8TPM1N7HFS4,B00004ZCJE,5.0
A2FXBWR4T4OFQ,B00004ZCJE,3.0
A3V1T6WFSPV9CG,B00004ZCJE,3.0
A3N0P4WI5WFGPC,B00004ZCJE,4.0
A11Q0RNFMG0W6S,B00004ZCJE,5.0
A1GXOJYENYFP6W,B00004ZCJE,3.0
AZMEWIXITVZF8,B00004ZCJE,5.0
A3759SJ9AA9QVU,B00004ZCJE,5.0
A11T76EZ8AG96E,B00004ZCJE,5.0
A1FLJCHN5CG5M5,B00004ZCJE,3.0
A2UIJZ47F9MNLZ,B00004ZCJE,5.0
A2NWGM8A0S5FY0,B00004ZCJE,5.0
A32T4Y9FHUBH4T,B00004ZCJE,5.0
A54S9CIUV5VNB,B00004ZCJE,3.0
A1SFMKZZ9M5521,B00004ZCJE,5.0
A2KOHFCY43BX98,B00004ZCJE,3.0
A3F520TD3N1C09,B00004ZCJE,5.0
A2O31TO5Q4E0YV,B00004ZCJE,5.0
A13VP7IOKP9WZV,B00004ZCJE,5.0
A3PYH7C5QDPIU6,B00004ZCJE,5.0
ALASUQ48KNV0F,B00004ZCJE,5.0
A1W8DGTJKDR545,B00004ZCJE,3.0
A36H9GBS1TR01P,B00004ZCJE,4.0
A1F5QFVTYIGC07,B00004ZCJE,5.0
A2VZ43530IHTJU,B00004ZCJE,4.0
A1NNMOD9H36Q8E,B00004ZCJE,4.0
A8457ILBNLSQZ,B00004ZCJE,4.0
A1BHZPN2HD8CXJ,B00004ZCJE,5.0
A1ULAF163Z7PM7,B00004ZCJE,2.0
ARSW44J26H0WY,B00004ZCJE,5.0
A1FXT4VNDA25LY,B00004ZCJE,5.0
A1YGX7IGS5AKPH,B00004ZCJE,2.0
A2HDQR9MVRDESS,B00004ZCJE,4.0
A36K2N527TXXJN,B00004ZCJE,4.0
A1PV5T5S4D5NPI,B00004ZCJE,5.0
A3MWKN7DU6SOT7,B00004ZCJE,4.0
A3E68EBGXTWDNP,B00004ZCJE,5.0
A1X71ZRAH72HEH,B00004ZCJE,5.0
A1A3ZR9D3F8L75,B00004ZCJE,3.0
A10ES7WR89945N,B00004ZCJE,1.0
A3LMD58LMKPQ3S,B00004ZCJE,5.0
A2YEZ8Z3BW2SKG,B00004ZCJE,2.0
ACA2Z99MCVUPU,B00004ZCJE,5.0
A2IMZNPSJGB2HQ,B00004ZCJE,5.0
A14P39XLDXIPS2,B00004ZCJE,4.0
A393A5SSFB7LIY,B00004ZCJE,1.0
A2TWFW7CCZQORL,B00004ZCJE,5.0
A10M0GF5ZFODYU,B00004ZCJE,5.0
A3TRY87JJCA5Y8,B00004ZCJE,4.0
A314GYAJRTK8Y7,B00004ZCJE,5.0
A37XQ1R7WFPXXP,B00004ZCJE,5.0
A2EF49XMAVBR65,B00004ZCJE,2.0
A2HW0XHWZO3O8J,B00004ZCJE,3.0
A2GI8J7RW5XTUL,B00004ZCJE,3.0
A3HU265DE3ZVR8,B00004ZCJE,5.0
A7ML81I8DD040,B00004ZCJE,5.0
A253W0EDTXK5E4,B00004ZCJE,3.0
ACCRTG2GO2ZAU,B00004ZCJE,4.0
A3ACGIYNMBWGW1,B00004ZCJE,4.0
A2S6T0AUW40S28,B00004ZCJE,5.0
A2YGOX21P5UAMW,B00004ZCJE,5.0
A26X7W5UM5QFT4,B00004ZCJE,4.0
AENDI8NHK2F0W,B00004ZCJE,2.0
A3DBJS6KIFX5LB,B00004ZCJE,5.0
A157N3U1NP4JEI,B00004ZCJE,5.0
A1USLMR4BJ1RH0,B00004ZCJE,5.0
A1SJCQKVGSHTZ4,B00004ZCJE,5.0
A2KGASL8ZZRX90,B00004ZCJE,5.0
A37HULJ59GY82,B00004ZCJE,4.0
A2SDUCWPMK3TPK,B00004ZCJE,5.0
A3PD1VUKXX0780,B00004ZCJE,4.0
A1VHCO8RQFIGQJ,B00004ZCJE,4.0
A5D7UU3X15LLR,B00004ZCJE,5.0
A1ETVKDKFT2SB8,B00004ZCJE,5.0
A1CKZRNTCQ7W5X,B00004ZCJE,5.0
A2KCSXYY2DLKSI,B00004ZCJE,5.0
A2SCWL7CTMKZTX,B00004ZCJE,4.0
A2S7E88PJ5PJ1F,B00004ZCJE,5.0
ACMZFLA1T8XUW,B00004ZCJE,3.0
A31JO5TPH0SWBO,B00004ZCJE,5.0
A5OY9OA1Z2P6T,B00004ZCJE,5.0
A2236W0X2LTB7J,B00004ZCJE,5.0
AOX29XHYEAKD7,B00004ZCJE,5.0
A1AU15O13811R,B00004ZCJE,3.0
A125Y2G5B1CXSX,B00004ZCJE,5.0
AFR9GYKAHM37U,B00004ZCJE,5.0
A1CD4GRJOIYHJH,B00004ZCJE,4.0
A10I93B1FLOY8,B00004ZCJE,1.0
A3SMSFNBBRFRF5,B00004ZCJE,5.0
AWH2AY17ZU7W2,B00004ZCJE,3.0
A22HK4PRNREMY4,B00004ZCJE,5.0
A1KJRNFAO7K5S5,B00004ZCJE,5.0
ABDHTR8R7RKOB,B00004ZCJE,5.0
A2W73JAQ4AVCNJ,B00004ZCJE,5.0
A1D3CQN43Q2T3F,B00004ZCJE,5.0
A342CY43D6VO4C,B00004ZCJE,5.0
A2K3YEJXPOM2RX,B00004ZCJE,4.0
A6Z5D6RNFVHEP,B00004ZCJE,5.0
A1O1GCTBDKU93F,B00004ZCJE,3.0
A2U583VJW1XN83,B00004ZCJE,5.0
A3HN4Q8UMNKH47,B00004ZCJE,3.0
A2ALRZ0ENQLYY5,B00004ZCJE,3.0
A3NX29Z4TQK3HM,B00004ZCJE,4.0
A3NAAQZ383LU4R,B00004ZCJE,3.0
A23YGAIIIVTXEJ,B00004ZCJE,5.0
A2Q5B3SMN11N7M,B00004ZCJE,4.0
AGEWOMQ90BV8R,B00004ZCJE,5.0
A2JL1GIC0JAFW9,B00004ZCJE,5.0
A2VB5FKZMKLVPV,B00004ZCJE,5.0
AYT9GOKDGFH3D,B00004ZCJE,5.0
AZZ77XYX8O2WE,B00004ZCJE,5.0
A1EH2S92FHWZRP,B00004ZCJE,4.0
A3PU3EDJ2FG1AW,B00004ZCJE,5.0
A37D0RO6MQ230W,B00004ZCJE,5.0
AAYED12NEOVQL,B00004ZCJE,5.0
A3GZHI2Y4HNJMD,B00004ZCJE,5.0
A2VSKUR61RYPYH,B00004ZCJE,5.0
ACEAAJ5ABY1O6,B00004ZCJE,3.0
AVNLQK85B5FAY,B00004ZCJE,5.0
A2DBICOONVI7JC,B00004ZCJE,4.0
A3QTOZ50MIBS96,B00004ZCJE,5.0
AI4QYQ75JK84M,B00004ZCJE,5.0
AIUI5LUZLLNW4,B00004ZCJE,4.0
A2D77SR2EP3U7Q,B00004ZCJE,4.0
A1LXQUAVBM4VZ5,B00004ZCJE,4.0
A1WI253B3FHRJC,B00004ZCJE,5.0
A11N9M2212IPJ,B00004ZCJE,5.0
A2IURKC60PVDTJ,B00004ZCJE,5.0
AM8LLUCVSDOQM,B00004ZCJE,1.0
A13IGL87IS7LHI,B00004ZCJE,5.0
A24S2IEFI8XPBZ,B00004ZCJE,5.0
APVLFUAI3IDF7,B00004ZCJE,5.0
AP5FWGKTVGQ90,B00004ZCJE,5.0
AW8RIOVE67GZ,B00004ZCJE,5.0
A2PX0FRLGILQJ0,B00004ZCJE,5.0
A38VLAVIJ4JTHZ,B00004ZCJE,1.0
A3UFRL8T18DDDK,B00004ZCJE,1.0
A1VVRA3P6G1TWH,B00004ZCJE,4.0
A1BAB2WMAN3IFS,B00004ZCJE,5.0
A1MJMYLRTZ76ZX,B00004ZCJE,5.0
A18L7A43I409HU,B00004ZCJE,3.0
AR0GJX39FB0V5,B00004ZCJE,3.0
A3HOT7OVCJDE77,B00004ZCJE,5.0
A3H6M91BEVULCS,B00004ZCJE,4.0
AH3LF9RAD1O2V,B00004ZCJE,5.0
A1FTRR0WV1H5K,B00004ZCJE,5.0
A23FB18MNBX4J5,B00004ZCJE,5.0
A16WND1BVJCQJV,B00004ZCJE,3.0
A2RQ6S4UJ09QK6,B00004ZCJE,5.0
A1TT4MFV1HKWD5,B00004ZCJE,3.0
AH79X9T2G9XSI,B00004ZCJE,5.0
A1ENBOTX03172S,B00004ZCJE,5.0
A3SA7H4B87S4KW,B00004ZCJE,5.0
A1BLY7AE8VH7Q2,B00004ZCJE,2.0
A3FCYI00KYG3D2,B00004ZCJE,5.0
ASRB1QZFWWBFK,B00004ZCJE,5.0
A1ZM846Y7AUYD,B00004ZCJE,4.0
A3BQVJJMMY167X,B00004ZCJE,3.0
A376OJHLE6SU9Q,B00004ZCJE,5.0
A1VQHH85U7PX0,B00004ZCJE,5.0
A3FO94MKFID2DK,B00004ZCJE,5.0
AGVWTYW0ULXHT,B00004ZCJE,4.0
A20WUUD9EDWY4N,B00004ZCJE,5.0
A1ZVFCPHCWFV71,B00004ZCJE,5.0
A1Y1XP0Q3M99G1,B00004ZCJE,1.0
AVDI31PI1JXV,B00004ZCJE,1.0
A1OGCPMSIVK7G4,B00004ZCJE,5.0
A2IDRC0KFN4QQL,B00004ZCJE,4.0
A3HGIF6Z41KLQ6,B00004ZCJE,5.0
A2A7KXM9B4XW90,B00004ZCJE,4.0
ARGKXD8NRGOOI,B00004ZCJE,5.0
A2DDCCZCX3XGXJ,B00004ZCJE,5.0
A2UF34QX6DJJCV,B00004ZCJE,4.0
A3PRDEUBLNO1AY,B00004ZCJE,4.0
A7QMQBGJ2TCQG,B00004ZCJE,5.0
A2DO0R87H16CN3,B00004ZCJE,4.0
A38NGE98TGLOYZ,B00004ZCJE,5.0
A3L9E0YI7C5G0W,B00004ZCJE,3.0
A12ANFNOSMW5VD,B00004ZCJE,5.0
A1HS65JNGKSJH6,B00004ZCJE,4.0
AOMEH9W6LHC4S,B00004ZCJE,4.0
A28RSMADFCBJDT,B00004ZCJE,2.0
A3RIYQ9TY8I2E3,B00004ZCJE,5.0
A2T1MU6K2OFJXJ,B00004ZCJE,1.0
A1W2U0Y08ZSI0T,B00004ZCJE,3.0
A3CHNVCQ0PYCI5,B00004ZCJE,5.0
A1IUJLN94QVB76,B00004ZCJE,1.0
A3KVGXZMPELV8W,B00004ZCJE,4.0
A2TA40MV2H4O6F,B00004ZCJE,5.0
ASJSX783R5HTZ,B00004ZCJE,2.0
A2QVCGLSF5UN5Y,B00004ZCJE,5.0
A1NIX2WA2ZKLV7,B00004ZCJE,4.0
A12NY7SQBLALT5,B00004ZCJE,1.0
A1H3LSASVEEUEO,B00004ZCJE,4.0
A1MPW1WTMFFQDG,B00004ZCJE,4.0
A1MTULV08ZGKYY,B00004ZCJE,5.0
A1JQ7K37IVD50C,B00004ZCJE,5.0
A31Q7NE0NP3IH4,B00004ZCJE,5.0
A309VCSXQGIJ9L,B00004ZCJE,5.0
A2FJM91U1YOGRY,B00004ZCJE,5.0
A153F3QOGIUSRD,B00004ZCJE,5.0
AWKF8G9RNSEWY,B00004ZCJE,5.0
A19TXUHTAK8AEB,B00004ZCJE,5.0
A1VRANSQ0WF1YS,B00004ZCJE,5.0
A3P4T1DKRWTL36,B00004ZCJE,5.0
APFQ5QRDDFYPP,B00004ZCJE,5.0
A2XRMQA6PJ5ZJ8,B00004ZCJE,3.0
A3FPSY1M6G7XIB,B00004ZCJE,5.0
A72TPB3VX3HZF,B00004ZCJE,3.0
A1TBH7Z4RK7PRK,B00004ZCJE,4.0
A33XAGW43Y7XH3,B00004ZCJE,5.0
A3JJ222HEKM10R,B00004ZCJE,5.0
A16L2DKAWPJNGZ,B00004ZCJE,5.0
A2NOW4U7W3F7RI,B00004ZCJE,5.0
A1C9F9WF2IC8V0,B00004ZCJE,4.0
A379ANWO3QIH4T,B00004ZCJE,5.0
A1CDD3TU0C1RO1,B00004ZCJE,5.0
A3HLUBDLMU8RGO,B00004ZCJE,5.0
A1MFAPVBW9BEGD,B00004ZCJE,1.0
AXCKY2680XJCV,B00004ZCJE,3.0
AY4WE4ONB6HPR,B00004ZCJE,5.0
A2WI3QJA55S0YP,B00004ZCJE,5.0
A1EXGL6L0QQ0M5,B00004ZCJE,3.0
AG3M5HH7BZOX,B00004ZCJE,5.0
A2B7BUH8834Y6M,B00004ZCJE,5.0
A22BZD9BW8YPZF,B00004ZCJE,5.0
A1N5D9ZDGV6B0X,B00004ZCJE,5.0
A384BWXUDRCQZ3,B00004ZCJE,5.0
A1TQZUSOU22E9M,B00004ZCJE,4.0
A3F29V1XQ72M3M,B00004ZCJE,5.0
AOYEO5AIEZ7IF,B00004ZCJE,4.0
A3KFLKO5MSTRCZ,B00004ZCJE,4.0
A1KWGCD5N8J846,B00004ZCJE,5.0
A3FSUA15VNXSHE,B00004ZCJE,4.0
A1XXMNLOLKNO0I,B00004ZCJE,5.0
A27K5RT7VDB7BU,B00004ZCJE,3.0
AXI9CMCBP9FCD,B00004ZCJE,5.0
A3QQGPI3CTV9SX,B00004ZCJE,4.0
A2NAVGRYYEW3DM,B00004ZCJE,1.0
A197T2N6RU7K56,B00004ZCJE,5.0
A3300ZHK4SPWC3,B00004ZCJE,5.0
AA75INOMAHULX,B00004ZCJE,5.0
AMNWDC4YB2I6G,B00004ZCJE,5.0
A39ZQTZYLGHTD4,B00004ZCJE,4.0
A3IK1R21UTKWZM,B00004ZCJE,5.0
ALALSJJM0N7QD,B00004ZCJE,4.0
A2LPJY2QMEYTRA,B00004ZCJE,5.0
A3HY8S02B4SV7S,B00004ZCJE,5.0
A2180DX6EIK3I2,B00004ZCJE,3.0
A3JU16JTNLVK1J,B00004ZCJE,5.0
A9H8ZFNDBG8ST,B00004ZCJE,5.0
A1UE55WUKD7IY0,B00004ZCJE,4.0
A2FQB5EAJCMYVW,B00004ZCJE,5.0
AFDA6WY9A6JEG,B00004ZCJE,5.0
AEYU0RAA023N,B00004ZCJE,4.0
AQQWMOFESYDV3,B00004ZCJE,5.0
ARLAX11SGSVS7,B00004ZCJE,4.0
A3TBMAWIIHKHFN,B00004ZCJE,5.0
A15HQ3V82ANDX,B00004ZCJE,4.0
A2ZGA89FE61NFO,B00004ZCJE,5.0
A25ZEBLNHEXF31,B00004ZCJE,4.0
A3MDSY3TO5Y027,B00004ZCJE,5.0
A1EX7MNFZYL58,B00004ZCJE,5.0
A3AHRHD38SY22E,B00004ZCJE,5.0
A1ZDGIOQQQNDVG,B00004ZCJE,4.0
A17LCR0YZ0SOOP,B00004ZCJE,1.0
A36P3N1UFCP6NV,B00004ZCJI,5.0
AZZ8HGLS4A7Y4,B00004ZCK5,3.0
A3VHWGMFQC7X0O,B00004ZCK5,5.0
A24QBF3YX2NFG5,B00004ZCK5,4.0
AY8Q1X7G96HV5,B00004ZCKL,5.0
A91K91GJRE6OU,B00004ZCKL,2.0
A2NS5GNBGLR2WR,B00004ZCKL,5.0
A13WYLGMBUT4C2,B00004ZCKV,5.0
A33MPD2VRYV038,B00004ZCKV,5.0
A2HMF8ZR67BNZS,B00004ZCKV,5.0
A13CZ8CTDBAY68,B00004ZCKV,5.0
A5WUPUCHRXDPU,B00004ZCKV,2.0
AY8Q1X7G96HV5,B00004ZCKV,5.0
A23O5LZQT3VANF,B00004ZCKV,5.0
A27ACYL8YEPN9P,B00004ZCKV,5.0
A2XIB400G5BJMQ,B00004ZCKV,2.0
A3HJ7L6HP2WG1X,B00004ZCKV,5.0
A2D6ZLLI5VCEYS,B00004ZCKV,5.0
A3MWKN7DU6SOT7,B00004ZCKV,4.0
A22R9L5DAVYYWR,B00004ZCKV,2.0
A2YU52UXSN9COD,B00004ZCKV,4.0
A1JN7HAYCFQA0O,B00004ZCKV,4.0
AKA48TRLD0REK,B00004ZCKV,4.0
A1CKZRNTCQ7W5X,B00004ZCKV,5.0
A2R8R2UOD0H8J3,B00004ZCKV,5.0
A1A027UELK4JZC,B00004ZCKV,5.0
A2VOS5RONUOIVK,B00004ZCKV,2.0
A1CD4GRJOIYHJH,B00004ZCKV,5.0
